geonlp_id,entry_id,body,body_kana,hypernym,ne_class,latitude,longitude,県コード,水系コード,河川コード,区間種別
"EwBDez","118303040199","白水沢",,"埼玉県/荒川","河川湖沼/河川","36.0159833337","139.0174088886","11","830304","8303040199","0"
"msAvWC","118303040200","薄川",,"埼玉県/荒川","河川湖沼/河川","36.0263261113","138.8731852777","11","830304","8303040200","0"
"4ozoEF","118303040201","小森川",,"埼玉県","河川湖沼/河川","35.9945641666","138.9645461112","11","830304","8303040201","2"
"MkyhmI","118303040202","蒔田川",,"埼玉県/荒川","河川湖沼/河川","36.0478986109","139.0872700003","11","830304","8303040202","2"
"ugxa4L","118303040203","定峰川",,"埼玉県/荒川","河川湖沼/河川","36.0263305557","139.1147225002","11","830304","8303040203","2"
"ccw2MO","118303040205","横瀬川","ヨコゼガワ","埼玉県","河川湖沼/河川","35.9906966666","139.1048288888","11","830304","8303040205","2"
"U8uVuR","118303040207","大棚川",,"埼玉県/荒川","河川湖沼/河川","36.0140350001","139.1205869441","11","830304","8303040207","0"
"C4tOcU","118303040209","生川",,"埼玉県/荒川","河川湖沼/河川","35.9767077774","139.1100777777","11","830304","8303040209","2"
"k0sGUX","118303040211","小島沢川",,"埼玉県/荒川","河川湖沼/河川","35.9674905557","139.1200833331","11","830304","8303040211","2"
"1WrzD0","118303040212","浦山川",,"埼玉県/荒川","河川湖沼/河川","36.1160950002","139.060057778","11","830304","8303040212","0"
"JSqsl3","118303040213","橋立川",,"埼玉県/荒川","河川湖沼/河川","35.9560683335","139.0638466664","11","830304","8303040213","2"
"rOpl36","118303040214","大久保谷",,"埼玉県/秩父湖","河川湖沼/河川","35.9297886108","139.0564016667","11","830304","8303040214","6"
"9KodL9","118303040216","安谷川",,"埼玉県/荒川","河川湖沼/河川","35.9573205552","139.0260238886","11","830304","8303040216","2"
"RGn6tc","118303040217","大血川",,"埼玉県/秩父湖","河川湖沼/河川","35.9358955552","138.9656663888","11","830304","8303040217","2"
"zClZbf","118303040218","東谷川",,"埼玉県/秩父湖","河川湖沼/河川","35.9090647225","138.9873408336","11","830304","8303040218","2"
"hykRTi","118303040219","中津川",,"埼玉県","河川湖沼/河川","35.9945566668","138.7939072221","11","830304","8303040219","2"
"ZujKBl","118303040220","神流川","カンナガワ","埼玉県/荒川","河川湖沼/河川","36.0180088889","138.8096241667","11","830304","8303040220","2"
"HqiDjo","118303040221","大洞川",,"埼玉県/荒川","河川湖沼/河川","35.9374222223","138.9060352775","11","830304","8303040221","6"
"pmhw1r","118303040222","滝川",,"埼玉県/秩父湖","河川湖沼/河川","35.9360483331","138.8465941665","11","830304","8303040222","2"
"7igoJu","118303040223","豆焼川",,"埼玉県/秩父湖","河川湖沼/河川","35.9121802781","138.8268844446","11","830304","8303040223","2"
"Pefhrx","121200000000","新堀川",,"千葉県","河川湖沼/河川","35.6695127782","140.5539005557","12","120000","1200000000","0"
"xaea9A","121200010001","小畑川",,"千葉県","河川湖沼/河川","35.7142408337","140.8396052778","12","120001","1200010001","3"
"f6d2RD","121200020000","秋田川",,"千葉県/新川","河川湖沼/河川","35.7374688891","140.611719167","12","120002","1200020000","0"
"X2bVzG","121200020001","新川","シンカワ","千葉県","河川湖沼/河川","35.807405833","140.6561269442","12","120002","1200020001","3"
"EYaOhJ","121200020002","七間川",,"千葉県/新川","河川湖沼/河川","35.7631947218","140.6665299997","12","120002","1200020002","3"
"mU9GZM","121200030001","栗山川","クリヤマガワ","千葉県","河川湖沼/河川","35.8419575003","140.4764905551","12","120003","1200030001","4"
"4Q8zHP","121200030002","高谷川","タカヤガワ","千葉県/栗山川","河川湖沼/河川","35.7727283336","140.4106452777","12","120003","1200030002","4"
"MM7spS","121200030003","多古橋川",,"千葉県/栗山川","河川湖沼/河川","35.7709433333","140.4483324998","12","120003","1200030003","4"
"uI6l7V","121200030004","借当川",,"千葉県/栗山川","河川湖沼/河川","35.7349399996","140.5102136113","12","120003","1200030004","3"
"cE5dPY","121200030005","支川栗山川",,"千葉県/栗山川","河川湖沼/河川","35.8142652776","140.5355211115","12","120003","1200030005","4"
"UA46y1","121200040001","木戸川","キドガワ","千葉県","河川湖沼/河川","35.7312427778","140.3786330554","12","120004","1200040001","4"
"Cw2Zg4","121200050001","作田川","サクタガワ","千葉県","河川湖沼/河川","35.646594722","140.3378872223","12","120005","1200050001","4"
"ks1RY7","121200050002","境川",,"千葉県","河川湖沼/河川","35.6617252782","140.3822236115","12","120005","1200050002","3"
"2o0KGa","121200050003","源川",,"千葉県/作田川","河川湖沼/河川","35.6321738889","140.3562455551","12","120005","1200050003","3"
"KjZDod","121200060000","雄蛇ヶ池",,"千葉県/真亀川","河川湖沼/池","35.5621522221","140.3312508334","12","120006","1200060000","0"
"sfYw6g","121200060001","真亀川","マガメガワ","千葉県","河川湖沼/河川","35.5693716669","140.3875722223","12","120006","1200060001","3"
"abXoOj","121200060002","小野川","オノガワ","千葉県","河川湖沼/河川","35.572064722","140.3070308336","12","120006","1200060002","0"
"S7Whwm","121200060003","滝川",,"千葉県","河川湖沼/河川","35.5759252779","140.324595833","12","120006","1200060003","4"
"A3Vaep","121200060004","十文字川",,"千葉県","河川湖沼/河川","35.5894108333","140.3610980555","12","120006","1200060004","3"
"hZU2Ws","121200070001","堀川",,"千葉県","河川湖沼/河川","35.4862063885","140.4008166664","12","120007","1200070001","3"
"ZVSVEv","121200080000","両総用水",,"千葉県/南白亀川","河川湖沼/用水","35.4977827781","140.3025758336","12","120008","1200080000","0"
"HRROmy","121200080001","南白亀川","ナバキガワ","千葉県","河川湖沼/河川","35.547513889","140.3167269443","12","120008","1200080001","4"
"pNQH4B","121200080003","内谷川",,"千葉県/南白亀川","河川湖沼/河川","35.4295588888","140.3682938889","12","120008","1200080003","3"
"7JPzME","121200080004","赤目川",,"千葉県/南白亀川","河川湖沼/河川","35.495435","140.303346389","12","120008","1200080004","4"
"PFOsuH","121200080005","南豊川",,"千葉県/南白亀川","河川湖沼/河川","35.4958702782","140.3378774999","12","120008","1200080005","0"
"xBNlcK","121200080007","小中川",,"千葉県/南白亀川","河川湖沼/河川","35.5200330555","140.3070091664","12","120008","1200080007","3"
"fxMdUN","121200080008","谷中川",,"千葉県/南白亀川","河川湖沼/河川","35.5116019449","140.3130836108","12","120008","1200080008","4"
"XtL6CQ","121200080009","金谷川",,"千葉県/南白亀川","河川湖沼/河川","35.5376694448","140.2986719442","12","120008","1200080009","4"
"FpJZkT","121200090001","一宮川","イチノミヤガワ","千葉県","河川湖沼/河川","35.4284188893","140.2022899996","12","120009","1200090001","3"
"nlIS2W","121200090002","瑞沢川",,"千葉県/一宮川","河川湖沼/河川","35.3798494442","140.3300602779","12","120009","1200090002","3"
"5hHKKZ","121200090003","埴生川",,"千葉県/一宮川","河川湖沼/河川","35.3797313885","140.2606130554","12","120009","1200090003","3"
"NdGDt2","121200090004","長楽寺川",,"千葉県/一宮川","河川湖沼/河川","35.3576513893","140.3025297218","12","120009","1200090004","3"
"v9Fwb5","121200090005","小生田川",,"千葉県","河川湖沼/河川","35.3740797225","140.2757819443","12","120000","1200090005","3"
"d5EoT8","121200090006","佐坪川",,"千葉県/一宮川","河川湖沼/河川","35.367687778","140.2375547224","12","120009","1200090006","3"
"V1DhBb","121200090007","鶴枝川",,"千葉県/一宮川","河川湖沼/河川","35.3967549999","140.2548444445","12","120009","1200090007","4"
"CXCaje","121200090009","阿久川",,"千葉県","河川湖沼/河川","35.4800680559","140.2787852779","12","120009","1200090009","4"
"kTB31h","121200090012","豊田川",,"千葉県","河川湖沼/河川","35.4671091664","140.2454802777","12","120009","1200090012","4"
"2PzVJk","121200090015","三途川",,"千葉県/一宮川","河川湖沼/河川","35.4117219444","140.2480708336","12","120009","1200090015","3"
"KLyOrn","121200100000","椎木堰",,"千葉県","河川湖沼/河川","35.3234697219","140.3865950002","12","120010","1200100000","0"
"sHxH9q","121200100001","夷隅川","イスミガワ","千葉県","河川湖沼/河川","35.3158227781","140.3766733329","12","120010","1200100001","3"
"aDwzRt","121200100002","三軒屋川",,"千葉県/夷隅川","河川湖沼/河川","35.2947324999","140.4056905556","12","120010","1200100002","4"
"Szvszw","121200100003","江場土川",,"千葉県/夷隅川","河川湖沼/河川","35.2886802776","140.394401944","12","120010","1200100003","3"
"Avulhz","121200100004","椎木川",,"千葉県","河川湖沼/河川","35.3366241667","140.3647744443","12","120010","1200100004","4"
"irtdZC","121200100005","弓取川",,"千葉県/夷隅川","河川湖沼/河川","35.3002461115","140.3796855556","12","120010","1200100005","4"
"0ns6HF","121200100006","桑田川",,"千葉県","河川湖沼/河川","35.3333425","140.3317849999","12","120010","1200100006","4"
"IjqZpI","121200100007","神置川",,"千葉県","河川湖沼/河川","35.326993889","140.316982222","12","120010","1200100007","4"
"qfpS7L","121200100008","須賀谷川",,"千葉県/夷隅川","河川湖沼/河川","35.32217496","140.3182968669","12","120010","1200100008","4"
"8boKPO","121200100009","松丸川",,"千葉県/夷隅川","河川湖沼/河川","35.3095947219","140.2898866666","12","120010","1200100009","4"
"Q7nDxR","121200100010","権現堂川",,"千葉県/夷隅川","河川湖沼/河川","35.3013205554","140.3160766671","12","120010","1200100010","3"
"y3mwfU","121200100011","落合川",,"千葉県/夷隅川","河川湖沼/河川","35.2900749998","140.3214066665","12","120010","1200100011","3"
"fZloXX","121200100012","山田川",,"千葉県/夷隅川","河川湖沼/河川","35.2597277781","140.3201213893","12","120010","1200100012","3"
"XVkhG0","121200100013","奥山田川",,"千葉県/夷隅川","河川湖沼/河川","35.2359089465","140.3091691765","12","120010","1200100013","4"
"FRjao3","121200100014","大野川",,"千葉県/夷隅川","河川湖沼/河川","35.2618386116","140.2958216665","12","120010","1200100014","3"
"nNi366","121200100015","初音川",,"千葉県/夷隅川","河川湖沼/河川","35.2872633332","140.2887513886","12","120010","1200100015","4"
"5JgVO9","121200100016","正立寺川",,"千葉県/夷隅川","河川湖沼/河川","35.2780825002","140.2594469446","12","120010","1200100016","4"
"NFfOwc","121200100017","久保川",,"千葉県/夷隅川","河川湖沼/河川","35.2865921444","140.2461246005","12","120010","1200100017","3"
"vBeHef","121200100018","西部田川",,"千葉県/夷隅川","河川湖沼/河川","35.2804383331","140.2304713888","12","120010","1200100018","4"
"dxdzWi","121200100019","沢山川",,"千葉県/夷隅川","河川湖沼/河川","35.2756925003","140.2313236112","12","120010","1200100019","3"
"VtcsEl","121200100020","西畑川",,"千葉県/夷隅川","河川湖沼/河川","35.251086389","140.2222994449","12","120010","1200100020","3"
"Dpblmo","121200100021","平沢川",,"千葉県/夷隅川","河川湖沼/河川","35.243587222","140.2302555555","12","120010","1200100021","3"
"llae4r","121200100022","古新田川",,"千葉県/夷隅川","河川湖沼/河川","35.1708672218","140.207005278","12","120010","1200100022","3"
"3h96Mu","121200110001","塩田川",,"千葉県","河川湖沼/河川","35.2570136107","140.3959108337","12","120011","1200110001","3"
"Ld7Zux","121200110002","新田川",,"千葉県","河川湖沼/河川","35.2607072218","140.3856805554","12","120011","1200110002","3"
"t96ScA","121200120001","清水川","シミズガワ","千葉県","河川湖沼/河川","35.1881752779","140.3539783333","12","120012","1200120001","3"
"b55KUD","121200120002","裾無川",,"千葉県","河川湖沼/河川","35.1884061109","140.3598772222","12","120012","1200120002","4"
"T14DCG","121200130001","墨名川",,"千葉県","河川湖沼/河川","35.151615278","140.3134513892","12","120013","1200130001","3"
"AX3wkJ","121200130002","浜勝浦川",,"千葉県/墨名川","河川湖沼/河川","35.1488691671","140.3117025001","12","120013","1200130002","4"
"iT2p2M","121200140001","開戸川",,"千葉県","河川湖沼/河川","35.1340602775","140.2021447219","12","120014","1200140001","3"
"0P1hKP","121200150000","大風沢川",,"千葉県","河川湖沼/河川","35.1610922223","140.1996161108","12","120015","1200150000","4"
"IL0asS","121200150001","大風沢川",,"千葉県","河川湖沼/河川","35.1608824997","140.1939805553","12","120015","1200150001","3"
"qGZ3aV","121200150002","横手川",,"千葉県","河川湖沼/河川","35.1621291668","140.1901599996","12","120015","1200150002","4"
"8CXVSY","121200160001","神明川",,"千葉県","河川湖沼/河川","35.1634097225","140.1711263891","12","120016","1200160001","4"
"QyWOB1","121200170001","二タ間川","フタマガワ","千葉県","河川湖沼/河川","35.1527788889","140.1578355556","12","120017","1200170001","4"
"yuVHj4","121200170002","袋倉川","フクロクラガワ","千葉県","河川湖沼/河川","35.1598411111","140.1251413892","12","120017","1200170002","4"
"gqUA17","121200180000","上待崎川",,"千葉県/上待崎川","河川湖沼/河川","35.1478755551","140.1056136114","12","120018","1200180000","4"
"YmTsJa","121200180001","上待崎川",,"千葉県","河川湖沼/河川","35.1713469443","140.1074016665","12","120018","1200180001","4"
"GiSlrd","121200190000","犀沢川",,"千葉県","河川湖沼/河川","35.1465838888","140.0076811111","12","120019","1200190000","0"
"oeRe9g","121200190001","加茂川","カモガワ","千葉県","河川湖沼/河川","35.1412005552","139.9600291666","12","120019","1200190001","3"
"6aQ6Rj","121200190002","金山川",,"千葉県","河川湖沼/河川","35.1506822218","140.0718927776","12","120019","1200190002","3"
"O6OZzm","121200190003","銘川",,"千葉県","河川湖沼/河川","35.1532125004","140.0543052777","12","120019","1200190003","4"
"w2NShp","121200190004","川音川",,"千葉県/加茂川","河川湖沼/河川","35.1405652777","140.0352030557","12","120019","1200190004","3"
"dYMKZs","121200200000","一の作川",,"千葉県/曽呂川","河川湖沼/河川","35.1015228383","140.0311447753","12","120020","1200200000","0"
"VULDHv","121200200001","曽呂川",,"千葉県","河川湖沼/河川","35.0998272219","140.0315974999","12","120020","1200200001","3"
"DQKwpy","121200210001","洲貝川",,"千葉県","河川湖沼/河川","35.0906972222","140.025947778","12","120021","1200210001","4"
"lMJp7B","121200220001","長者川",,"千葉県","河川湖沼/河川","35.0594397223","140.0269075004","12","120022","1200220001","3"
"3IIhPE","121200230001","三原川","ミハラガワ","千葉県","河川湖沼/河川","35.0730863893","139.9960422226","12","120023","1200230001","3"
"LEHaxH","121200240001","温石川",,"千葉県","河川湖沼/河川","35.0684747227","139.9803069443","12","120024","1200240001","4"
"tAG3fK","121200250000","五反目川",,"千葉県/丸山川","河川湖沼/河川","35.0954219328","139.9753746993","12","120025","1200250000","0"
"bwEVXN","121200250001","丸山川","マルヤマガワ","千葉県","河川湖沼/河川","35.1048772225","139.9848016669","12","120025","1200250001","4"
"TsDOFQ","121200260001","瀬戸川","セトガワ","千葉県","河川湖沼/河川","34.987483056","139.9479522225","12","120026","1200260001","3"
"BoCHnT","121200270000","川尻川",,"千葉県","河川湖沼/河川","34.958914722","139.9467561113","12","120027","1200270000","4"
"jkBA5W","121200270001","川尻川",,"千葉県","河川湖沼/河川","34.9633080554","139.9549822218","12","120027","1200270001","3"
"1gAsNZ","121200280001","長尾川","ナガオガワ","千葉県","河川湖沼/河川","34.9353730557","139.9262013888","12","120028","1200280001","4"
"Jczlw2","121200280002","馬喰川",,"千葉県/長尾川","河川湖沼/河川","34.9348430557","139.8963938885","12","120028","1200280002","3"
"r8yee5","121200290001","汐入川","シオイリガワ","千葉県","河川湖沼/河川","34.9918466664","139.8611361107","12","120029","1200290001","3"
"94x6W8","121200290002","境川",,"千葉県","河川湖沼/河川","34.988625278","139.8654650001","12","120029","1200290002","3"
"R0vZEb","121200300000","東里田川",,"千葉県/平久里川","河川湖沼/河川","35.0973833265","139.9552565926","12","120030","1200300000","0"
"yWuSme","121200300001","平久里川","ヘグリガワ","千葉県","河川湖沼/河川","35.1048022219","139.9583716669","12","120030","1200300001","4"
"gStL4h","121200300002","滝川",,"千葉県/平久里川","河川湖沼/河川","35.003916944","139.8933424999","12","120030","1200300002","3"
"YOsDMk","121200300003","山名川",,"千葉県/平久里川","河川湖沼/河川","35.0395833329","139.9234697226","12","120030","1200300003","3"
"GKrwun","121200300004","増間川","マスマガワ","千葉県/平久里川","河川湖沼/河川","35.0707455552","139.9282188887","12","120030","1200300004","3"
"oGqpcq","121200300005","大谷川",,"千葉県/平久里川","河川湖沼/河川","35.0955366669","139.9367844448","12","120030","1200300005","3"
"6CphUt","121200310000","岡本川",,"千葉県","河川湖沼/河川","35.0680063892","139.8683172219","12","120031","1200310000","0"
"OyoaCw","121200310002","岡本川",,"千葉県","河川湖沼/河川","35.0644427777","139.8632252778","12","120031","1200310002","3"
"wun3kz","121200320000","合戸川",,"千葉県/岩井川","河川湖沼/河川","35.0945480558","139.8637486113","12","120032","1200320000","0"
"eqlW2C","121200320001","岩井川",,"千葉県","河川湖沼/河川","35.1054383336","139.8852986115","12","120032","1200320001","4"
"WmkOKF","121200320002","大川",,"千葉県/岩井川","河川湖沼/河川","35.0894561109","139.8716336114","12","120032","1200320002","4"
"EijHsI","121200330001","佐久間川",,"千葉県","河川湖沼/河川","35.1212744445","139.9046475004","12","120033","1200330001","4"
"meiAaL","121200340001","保田川",,"千葉県","河川湖沼/河川","35.143935278","139.8773827776","12","120034","1200340001","3"
"4ahsSO","121200350001","元名川",,"千葉県","河川湖沼/河川","35.1544249996","139.8483652774","12","120035","1200350001","3"
"M6glAR","121200360001","金谷川",,"千葉県","河川湖沼/河川","35.1692677778","139.8317869441","12","120036","1200360001","3"
"u2feiU","121200370000","寺崎川",,"千葉県","河川湖沼/河川","35.180428333","139.863245","12","120037","1200370000","0"
"bYe70X","121200370001","白狐川",,"千葉県","河川湖沼/河川","35.2059330551","139.8452247218","12","120037","1200370001","3"
"TUcZJ0","121200380000","飛清川",,"千葉県","河川湖沼/河川","35.2319633332","139.9662544445","12","120038","1200380000","4"
"BQbSr3","121200380001","湊川","ミナトガワ","千葉県","河川湖沼/河川","35.2228138888","139.9092727776","12","120038","1200380001","3"
"jMaL96","121200380002","相川",,"千葉県/湊川","河川湖沼/河川","35.1962191663","139.8789966664","12","120038","1200380002","3"
"1I9DR9","121200380003","木村川",,"千葉県/湊川","河川湖沼/河川","35.2247380551","139.896814167","12","120038","1200380003","4"
"JE8wzc","121200380004","不入斗川",,"千葉県/湊川","河川湖沼/河川","35.2026969444","139.9046736108","12","120038","1200380004","3"
"rA7phf","121200380006","志駒川",,"千葉県/湊川","河川湖沼/河川","35.2075169444","139.9270994447","12","120038","1200380006","3"
"9w6hZi","121200380008","高宕川",,"千葉県/湊川","河川湖沼/河川","35.2182966665","139.9396233335","12","120038","1200380008","3"
"Rs5aHl","121200390001","染川","ソメカワ","千葉県","河川湖沼/河川","35.2626125002","139.9050622222","12","120039","1200390001","3"
"zo43po","121200390002","古船川",,"千葉県/染川","河川湖沼/河川","35.2527130559","139.8804705557","12","120039","1200390002","4"
"hk2W7r","121200390003","北上川",,"千葉県/染川","河川湖沼/河川","35.2656275003","139.8933680553","12","120039","1200390003","3"
"Zg1OPu","121200400001","小久保川",,"千葉県","河川湖沼/河川","35.2767405554","139.8633711114","12","120040","1200400001","3"
"Hc0Hxx","121200410001","岩瀬川",,"千葉県","河川湖沼/河川","35.2913422224","139.8693730553","12","120041","1200410001","3"
"p7ZAfA","121200410002","宝来川",,"千葉県/岩瀬川","河川湖沼/河川","35.2938602778","139.8662713891","12","120041","1200410002","4"
"73YsXD","121200420000","沢巻川",,"千葉県","河川湖沼/河川","35.2820849996","139.9889902777","12","120042","1200420000","0"
"OZXlFG","121200420001","小糸川","コイトガワ","千葉県","河川湖沼/河川","35.1906775002","140.0171008329","12","120042","1200420001","7"
"wVWenJ","121200420002","桃目木川",,"千葉県","河川湖沼/河川","35.323789167","139.8682347224","12","120042","1200420002","4"
"eRV75M","121200420003","江川",,"千葉県","河川湖沼/河川","35.3231966662","139.897021667","12","120042","1200420003","3"
"WNTZNP","121200420004","郡川",,"千葉県","河川湖沼/河川","35.3012791669","139.9120030555","12","120042","1200420004","3"
"EJSSvS","121200420005","宮下川",,"千葉県","河川湖沼/河川","35.2956775","139.9275144448","12","120042","1200420005","3"
"mFRLdV","121200420006","馬登川",,"千葉県","河川湖沼/河川","35.3110091663","139.9400997218","12","120042","1200420006","3"
"4BQDVY","121200420007","代川",,"千葉県","河川湖沼/河川","35.3054780559","139.951698611","12","120042","1200420007","4"
"MxPwE1","121200420008","梨の木沢",,"千葉県","河川湖沼/河川","35.2508600001","140.0066061114","12","120042","1200420008","3"
"utOpm4","121200420009","三間川",,"千葉県","河川湖沼/河川","35.2081730558","140.0382652775","12","120042","1200420009","3"
"cpNi47","121200430001","畑沢川",,"千葉県","河川湖沼/河川","35.3445302782","139.9074333332","12","120043","1200430001","3"
"UlMaMa","121200440001","鳥田川",,"千葉県","河川湖沼/河川","35.3813489713","139.9122559443","12","120044","1200440001","3"
"ChL3ud","121200450001","矢那川",,"千葉県","河川湖沼/河川","35.3777816667","139.9270894449","12","120045","1200450001","3"
"kdJWcg","121200450002","平川",,"千葉県/矢那川","河川湖沼/河川","35.3710052775","139.9734044445","12","120045","1200450002","3"
"29IOUj","121200450003","田高川",,"千葉県/矢那川","河川湖沼/河川","35.3472466671","139.9928552777","12","120045","1200450003","3"
"K5HHCm","121200460000","泉川",,"千葉県","河川湖沼/河川","35.3679188885","140.0751397224","12","120046","1200460000","0"
"s1GAkp","121200460001","小櫃川","オビツガワ","千葉県","河川湖沼/河川","35.2235319441","140.0839277775","12","120046","1200460001","7"
"9XFt2s","121200460002","松川",,"千葉県","河川湖沼/河川","35.4138813888","140.0690316668","12","120046","1200460002","3"
"RTElKv","121200460003","槍水川",,"千葉県","河川湖沼/河川","35.3747980553","140.0144436115","12","120046","1200460003","3"
"zPDesy","121200460004","境川",,"千葉県","河川湖沼/河川","35.3862327779","140.0442302778","12","120046","1200460004","4"
"hLC7aB","121200460005","武田川",,"千葉県","河川湖沼/河川","35.3706461115","140.0636880559","12","120046","1200460005","3"
"ZHAZSE","121200460006","派川武田川",,"千葉県","河川湖沼/河川","35.3648533334","140.057527222","12","120046","1200460006","3"
"HDzSAH","121200460007","七曲川",,"千葉県","河川湖沼/河川","35.3640252781","140.0396644447","12","120046","1200460007","3"
"pzyLiK","121200460008","御腹川","オハラガワ","千葉県","河川湖沼/河川","35.3192041666","140.0853575","12","120046","1200460008","3"
"7vxE0N","121200460009","雨城川",,"千葉県","河川湖沼/河川","35.292399444","140.0796880559","12","120046","1200460009","4"
"PrwwIQ","121200460010","大森川",,"千葉県","河川湖沼/河川","35.2788844442","140.082264722","12","120046","1200460010","3"
"xnvpqT","121200460011","笹川",,"千葉県/小櫃川","河川湖沼/河川","35.2238513891","140.0765025001","12","120046","1200460011","3"
"fjui8W","121200470000","浮戸川",,"千葉県","河川湖沼/河川","35.4045308334","140.0233863891","12","120047","1200470000","0"
"XftaQZ","121200470001","浮戸川",,"千葉県","河川湖沼/河川","35.441838889","139.9533361111","12","120047","1200470001","3"
"Fbs3z2","121200480001","椎津川",,"千葉県","河川湖沼/河川","35.4677772226","140.0234855559","12","120000","1200480001","3"
"n7qWh5","121200490000","今津川",,"千葉県","河川湖沼/河川","35.4855402782","140.0684047226","12","120049","1200490000","0"
"53pOZ8","121200490001","前川",,"千葉県","河川湖沼/河川","35.5063858336","140.0548758337","12","120049","1200490001","3"
"MZoHHb","121200500000","新堀川",,"千葉県/養老川","河川湖沼/河川","35.4617422226","140.1303974998","12","120050","1200500000","0"
"uVnApe","121200500001","養老川","ヨウロウガワ","千葉県","河川湖沼/河川","35.5375538891","140.0726111114","12","120050","1200500001","3"
"cRmt7h","121200500002","三枝川",,"千葉県/養老川","河川湖沼/河川","35.4403297219","140.1187847225","12","120050","1200500002","4"
"UNllPk","121200500003","戸田川",,"千葉県/養老川","河川湖沼/河川","35.4155105557","140.1141291665","12","120050","1200500003","4"
"CJkexn","121200500004","枝川",,"千葉県/養老川","河川湖沼/河川","35.4056869444","140.1226997226","12","120050","1200500004","0"
"kFj7fq","121200500005","内田川",,"千葉県/養老川","河川湖沼/河川","35.4012680556","140.1634805551","12","120050","1200500005","4"
"2BhZXt","121200500006","平蔵川",,"千葉県/養老川","河川湖沼/河川","35.3696463889","140.1798044442","12","120050","1200500006","3"
"KxgSFw","121200500007","古敷谷川",,"千葉県/養老川","河川湖沼/河川","35.3441719446","140.1749863892","12","120050","1200500007","3"
"stfLnz","121200510001","村田川","ムラタガワ","千葉県","河川湖沼/河川","35.5437225004","140.1324861111","12","120051","1200510001","3"
"apeE5C","121200510002","神崎川","カンザキガワ","千葉県","河川湖沼/河川","35.5328322225","140.1598269443","12","120051","1200510002","3"
"SldwNF","121200510003","支川村田川",,"千葉県","河川湖沼/河川","35.519345833","140.1857875001","12","120051","1200510003","3"
"AhcpvI","121200510004","瀬又川",,"千葉県","河川湖沼/河川","35.5237430555","140.2112463887","12","120051","1200510004","3"
"idbidL","121200510005","ミカダ川","ミカダガワ","千葉県/村田川","河川湖沼/河川","35.5207098878","140.2209303703","12","120051","1200510005","3"
"09aaVO","121200520001","浜野川",,"千葉県","河川湖沼/河川","35.5592808331","140.1329927781","12","120052","1200520001","3"
"I593DR","121200530001","生実川",,"千葉県","河川湖沼/河川","35.5662558334","140.1424758331","12","120053","1200530001","3"
"q17WlU","121200540000","都川","ミヤコガワ","千葉県/都川","河川湖沼/河川","35.5588499999","140.2144163889","12","120054","1200540000","0"
"7X6P3X","121200540001","都川","ミヤコガワ","千葉県","河川湖沼/河川","35.6087347226","140.1415552776","12","120054","1200540001","3"
"PT5HM0","121200540002","葭川","ヨシカワ","千葉県/都川","河川湖沼/河川","35.6105136673","140.1200380932","12","120054","1200540002","3"
"xP4Au3","121200540003","支川都川",,"千葉県/都川","河川湖沼/河川","35.5937694447","140.1649841665","12","120054","1200540003","3"
"fL3tc6","121200540004","坂月川",,"千葉県/都川","河川湖沼/河川","35.6269841663","140.1658755558","12","120054","1200540004","3"
"XH2lU9","121200550001","浜田川",,"千葉県","河川湖沼/河川","35.6583333331","140.0414616664","12","120055","1200550001","3"
"FD1eCc","121200560001","菊田川",,"千葉県","河川湖沼/河川","35.6699083336","140.0200366668","12","120056","1200560001","3"
"nz07kf","121200560002","支川菊田川",,"千葉県","河川湖沼/河川","35.6715388887","140.0205722225","12","120056","1200560002","3"
"5uZ02i","121200570001","谷津川",,"千葉県","河川湖沼/河川","35.6699083336","140.0057519449","12","120057","1200570001","3"
"NqXSKl","121200580001","高瀬川",,"千葉県","河川湖沼/河川","35.6773208336","140.0110211111","12","120058","1200580001","3"
"vmWLso","121200590001","海老川","エビガワ","千葉県","河川湖沼/河川","35.7279227776","140.0039686112","12","120059","1200590001","3"
"diVEar","121200590002","長津川",,"千葉県","河川湖沼/河川","35.7283180555","139.9851474998","12","120059","1200590002","3"
"VeUwSu","121200590003","貝塚川",,"千葉県","河川湖沼/河川","35.724822778","139.9820938887","12","120059","1200590003","4"
"DaTpAx","121200590004","前原川",,"千葉県/海老川","河川湖沼/河川","35.7065361116","139.9991666668","12","120059","1200590004","3"
"l6SiiA","121200590005","中野木川",,"千葉県/海老川","河川湖沼/河川","35.701164476","140.0113547117","12","120059","1200590005","3"
"32Rb0D","121200590006","飯山満川",,"千葉県/海老川","河川湖沼/河川","35.713702778","140.0200858335","12","120059","1200590006","3"
"KYQ3IG","128303030000","両総用水",,"千葉県/利根川","河川湖沼/用水","35.9035780559","140.4879416667","12","830303","8303030000","0"
"sUOWqJ","128303030001","利根川","トネガワ","千葉県","河川湖沼/河川","35.9126573045","139.9888835035","12","830303","8303030001","1"
"aQNP8M","128303030002","清水川","シミズガワ","千葉県/利根川","河川湖沼/河川","35.7285263889","140.8249166663","12","830303","8303030002","2"
"SMMHQP","128303030004","高田川","タカタガワ","千葉県/利根川","河川湖沼/河川","35.7519686109","140.7859116666","12","830303","8303030004","2"
"AILAyS","128303030005","三宅川",,"千葉県/利根川","河川湖沼/河川","35.7458269442","140.7805847221","12","830303","8303030005","2"
"iEKtgV","128303030007","忍川",,"千葉県/利根川","河川湖沼/河川","35.7770819442","140.7353883331","12","830303","8303030007","4"
